"ID" "year" "age" "eggs" "lifespan" "julianDate"
"982094-RonY" 2014 5 3 NA 276
"982094-RonY" 2014 5 3 NA 295
"982094-RonY" 2014 5 3 NA 354
"982128-YonM" 2014 5 3 5 279
"982185-YOY" 2014 5 3 6 265
"982185-YOY" 2014 5 3 6 316
"982185-YOY" 2014 5 4 6 345
"982361-RnoG" 2014 4 3 5 340
"982502-BnoR" 2014 4 3 NA 272
"982502-BnoR" 2014 4 3 NA 303
"982502-BnoR" 2014 4 3 NA 319
"982502-BnoR" 2014 4 3 NA 355
"982526-WAA" 2014 4 3 7 306
"982526-WAA" 2014 4 3 7 355
"982595-OWR" 2014 4 3 6 314
"982595-OWR" 2014 4 3 6 338
"982607-WOB" 2014 4 3 5 275
"982607-WOB" 2014 4 4 5 308
"982607-WOB" 2014 4 4 5 339
"982607-WOB" 2014 4 4 5 369
"982612-RarO" 2014 4 3 5 272
"982612-RarO" 2014 4 3 5 322
"982612-RarO" 2014 4 3 5 358
"982657-RRY" 2014 4 3 5 264
"982657-RRY" 2014 4 3 5 328
"982657-RRY" 2014 4 3 5 365
"982682-rgMM" 2014 3 3 NA 271
"982682-rgMM" 2014 3 3 NA 287
"982682-rgMM" 2014 3 3 NA 311
"982682-rgMM" 2014 3 3 NA 367
"982771-WYG" 2014 4 3 4 271
"982804-awRM" 2014 3 3 4 256
"982804-awRM" 2014 3 3 4 292
"982804-awRM" 2014 3 3 4 356
"982804-awRM" 2014 3 3 4 377
"982865-boAR" 2014 3 3 6 308
"982865-boAR" 2014 3 3 6 367
"982874-TYA" 2014 3 3 4 308
"982874-TYA" 2014 3 3 4 332
"982874-TYA" 2014 3 3 4 379
"A30012-OAA" 2014 3 3 3 281
"A30012-OAA" 2014 3 4 3 325
"A30029-WGY" 2014 3 3 4 301
"A30029-WGY" 2014 3 4 4 350
"A30029-WGY" 2014 3 3 4 379
"A30034-NBA" 2014 3 3 4 309
"A30034-NBA" 2014 3 3 4 355
"A30037-T__" 2014 3 3 5 264
"A30037-T__" 2014 3 3 5 300
"A30037-T__" 2014 3 3 5 333
"A30037-T__" 2014 3 3 5 376
"A30041-WNB" 2014 3 3 NA 290
"A30041-WNB" 2014 3 3 NA 336
"A30114-grYR" 2014 2 3 4 286
"A30114-grYR" 2014 2 3 4 303
"A30127-ngOW" 2014 2 3 3 289
"A30127-ngOW" 2014 2 3 3 332
"A30127-ngOW" 2014 2 3 3 362
"A30171-ynWA" 2014 2 2 NA 294
"A30171-ynWA" 2014 2 4 NA 323
"A30171-ynWA" 2014 2 3 NA 369
"A30173-ngNA" 2014 2 3 NA 293
"A30179-grNO" 2014 2 3 3 340
"A30215-Maw" 2014 3 3 6 277
"A30215-Maw" 2014 3 4 6 341
"A30215-Maw" 2014 3 3 6 380
"A30292-waBY" 2014 2 2 3 304
"A30292-waBY" 2014 2 3 3 328
"A30299-ynGN" 2014 2 3 2 284
"A30316-ORO" 2014 2 4 4 283
"A30316-ORO" 2014 2 3 4 315
"A30316-ORO" 2014 2 3 4 359
"A30316-ORO" 2014 2 3 4 383
"A30335-ANW" 2014 2 3 2 271
"A30338-YOM" 2014 2 3 NA 278
"A30338-YOM" 2014 2 3 NA 311
"A30338-YOM" 2014 2 3 NA 349
"A30358-RYY" 2014 2 3 4 296
"A30358-RYY" 2014 2 3 4 328
"A30358-RYY" 2014 2 3 4 358
"A30409-BMA" 2014 2 3 5 290
"A30409-BMA" 2014 2 3 5 338
"A30409-BMA" 2014 2 3 5 368
"A30428-GAM" 2014 2 3 3 302
"A30460-RrbO" 2014 1 2 NA 352
"A30460-RrbO" 2014 1 3 NA 317
"A30461-ArwM" 2014 1 3 3 331
"A30461-ArwM" 2014 1 3 3 355
"A30463-WrwR" 2014 1 4 NA 311
"A30463-WrwR" 2014 1 4 NA 338
"A30463-WrwR" 2014 1 2 NA 378
"A30465-GTY" 2014 1 3 2 351
"A30470-MTN" 2014 1 2 3 341
"A30475-ATM" 2014 1 3 NA 304
"A30487-OrbO" 2014 1 3 NA 323
"A58042-RynY" 2014 1 3 2 329
"A58042-RynY" 2014 1 3 2 342
"A58050-OTG" 2014 1 3 2 324
"A58050-OTG" 2014 1 3 2 363
"A58081-GTO" 2014 1 2 NA 326
"A58081-GTO" 2014 1 2 NA 349
"A58093-AAG" 2014 1 3 3 276
"A58096-MgrY" 2014 1 2 1 307
"A58096-MgrY" 2014 1 3 1 321
"A58097-GBG" 2014 1 3 4 327
"A58101-ONN" 2014 1 3 NA 280
"A58101-ONN" 2014 1 3 NA 334
"A58101-ONN" 2014 1 3 NA 357
"A58104-AAW" 2014 1 3 3 305
"A58107-BMO" 2014 1 3 2 350
"A58109-ABB" 2014 1 4 2 320
"A58109-ABB" 2014 1 3 2 358
"A58110-BBW" 2014 1 4 NA 335
"A58112-MGR" 2014 1 4 NA 334
"A58210-RWN" 2014 1 4 NA 335
"A58269-NYM" 2014 1 3 2 305
"A58269-NYM" 2014 1 3 2 318
"A58269-NYM" 2014 1 3 2 340
"A58346-YNM" 2014 1 3 2 339
"A58346-YNM" 2014 1 2 2 375
"982066-YwgB" 2015 6 3 NA 287
"982066-YwgB" 2015 6 3 NA 340
"982094-RonY" 2015 6 3 NA 280
"982094-RonY" 2015 6 4 NA 293
"982094-RonY" 2015 6 3 NA 338
"982185-YOY" 2015 6 3 6 284
"982185-YOY" 2015 6 4 6 336
"982502-BnoR" 2015 5 3 NA 282
"982502-BnoR" 2015 5 3 NA 323
"982526-WAA" 2015 5 2 7 282
"982526-WAA" 2015 5 3 7 315
"982526-WAA" 2015 5 3 7 339
"982595-OWR" 2015 5 3 6 289
"982595-OWR" 2015 5 3 6 344
"982657-RRY" 2015 5 4 5 296
"982657-RRY" 2015 5 4 5 341
"982657-RRY" 2015 5 4 5 342
"982657-RRY" 2015 5 3 5 351
"982682-rgMM" 2015 4 2 NA 280
"982682-rgMM" 2015 4 4 NA 297
"982865-boAR" 2015 4 3 6 285
"982865-boAR" 2015 4 2 6 309
"982865-boAR" 2015 4 4 6 346
"982865-boAR" 2015 4 3 6 376
"A30029-WGY" 2015 4 3 4 303
"A30037-T__" 2015 4 3 5 279
"A30037-T__" 2015 4 3 5 279
"A30037-T__" 2015 4 4 5 321
"A30041-WNB" 2015 4 3 NA 292
"A30041-WNB" 2015 4 3 NA 325
"A30114-grYR" 2015 3 3 4 289
"A30114-grYR" 2015 3 3 4 301
"A30114-grYR" 2015 3 3 4 313
"A30114-grYR" 2015 3 3 4 353
"A30171-ynWA" 2015 3 4 NA 315
"A30171-ynWA" 2015 3 3 NA 371
"A30173-ngNA" 2015 3 3 NA 281
"A30173-ngNA" 2015 3 3 NA 324
"A30173-ngNA" 2015 3 3 NA 365
"A30215-Maw" 2015 4 2 6 288
"A30215-Maw" 2015 4 3 6 327
"A30215-Maw" 2015 4 3 6 354
"A30316-ORO" 2015 3 3 4 286
"A30316-ORO" 2015 3 3 4 330
"A30338-YOM" 2015 3 3 NA 286
"A30338-YOM" 2015 3 3 NA 302
"A30338-YOM" 2015 3 3 NA 317
"A30338-YOM" 2015 3 2 NA 326
"A30338-YOM" 2015 3 3 NA 348
"A30358-RYY" 2015 3 3 4 292
"A30358-RYY" 2015 3 4 4 322
"A30358-RYY" 2015 3 3 4 347
"A30358-RYY" 2015 3 3 4 367
"A30409-BMA" 2015 3 3 5 295
"A30409-BMA" 2015 3 3 5 332
"A30409-BMA" 2015 3 3 5 375
"A30461-ArwM" 2015 2 3 3 308
"A30461-ArwM" 2015 2 3 3 344
"A30470-MTN" 2015 2 3 3 295
"A30470-MTN" 2015 2 4 3 335
"A30470-MTN" 2015 2 3 3 344
"A30487-OrbO" 2015 2 3 NA 311
"A30487-OrbO" 2015 2 3 NA 342
"A58081-GTO" 2015 2 3 NA 287
"A58081-GTO" 2015 2 4 NA 301
"A58081-GTO" 2015 2 4 NA 332
"A58093-AAG" 2015 2 3 3 332
"A58097-GBG" 2015 2 4 4 299
"A58097-GBG" 2015 2 4 4 327
"A58097-GBG" 2015 2 3 4 368
"A58099-MrwO" 2015 2 3 3 305
"A58099-MrwO" 2015 2 2 3 358
"A58101-ONN" 2015 2 3 NA 281
"A58101-ONN" 2015 2 4 NA 322
"A58101-ONN" 2015 2 3 NA 354
"A58104-AAW" 2015 2 3 3 289
"A58104-AAW" 2015 2 3 3 344
"A58110-BBW" 2015 2 3 NA 283
"A58110-BBW" 2015 2 3 NA 360
"A58112-MGR" 2015 2 3 NA 287
"A58112-MGR" 2015 2 4 NA 302
"A58112-MGR" 2015 2 3 NA 361
"A58210-RWN" 2015 2 4 NA 303
"A58210-RWN" 2015 2 4 NA 342
"A58216-AOno" 2015 1 3 2 337
"A58216-AOno" 2015 1 3 2 365
"A58226-MNbw" 2015 1 3 NA 298
"A58258-RNgn" 2015 1 2 NA 352
"A58258-RNgn" 2015 1 3 NA 370
"A58269-NYM" 2015 2 3 2 310
"A58275-ABrb" 2015 1 3 2 312
"A58306-RRG" 2015 2 2 2 286
"A58306-RRG" 2015 2 3 2 305
"A58361-OOrb" 2015 1 3 1 311
"A58391-RYwr" 2015 1 3 NA 334
"A58404-BBY" 2015 1 4 3 309
"A58404-BBY" 2015 1 3 3 348
"A58406-WMN" 2015 1 3 NA 302
"A58406-WMN" 2015 1 3 NA 335
"A58406-WMN" 2015 1 3 NA 369
"A58411-WBW" 2015 1 3 NA 330
"A58415-YOG" 2015 1 3 NA 290
"A58415-YOG" 2015 1 3 NA 320
"A58417-GBB" 2015 1 3 NA 316
"A58417-GBB" 2015 1 3 NA 343
"A58418-MNA" 2015 1 3 3 299
"A58421-YRN" 2015 1 3 2 287
"A58422-OAN" 2015 1 4 3 301
"A58422-OAN" 2015 1 3 3 350
"A58424-BOM" 2015 1 3 NA 317
"A58426-RNM" 2015 1 3 2 331
"A58426-RNM" 2015 1 3 2 366
"A58428-RAY" 2015 1 3 NA 296
"A58428-RAY" 2015 1 3 NA 323
"A58430-MBN" 2015 1 4 2 321
"A58430-MBN" 2015 1 3 2 331
"A58430-MBN" 2015 1 3 2 370
"A58434-AAN" 2015 1 3 3 299
"A58434-AAN" 2015 1 3 3 340
"A58471-sBrb" 2015 1 3 2 295
"A58493-sBow" 2015 1 3 3 317
"A58559-hTyn" 2015 1 4 2 301
"A58559-hTyn" 2015 1 4 2 327
"A58671-jMgn" 2015 1 3 NA 333
"982066-YwgB" 2016 7 2 NA 314
"982066-YwgB" 2016 7 3 NA 352
"982094-RonY" 2016 7 4 NA 320
"982094-RonY" 2016 7 4 NA 300
"982094-RonY" 2016 7 4 NA 320
"982094-RonY" 2016 7 4 NA 349
"982094-RonY" 2016 7 3 NA 381
"982502-BnoR" 2016 6 3 NA 277
"982502-BnoR" 2016 6 4 NA 310
"982502-BnoR" 2016 6 4 NA 349
"982526-WAA" 2016 6 3 7 278
"982526-WAA" 2016 6 4 7 296
"982526-WAA" 2016 6 4 7 317
"982526-WAA" 2016 6 4 7 350
"982682-rgMM" 2016 5 3 NA 286
"982682-rgMM" 2016 5 4 NA 308
"982682-rgMM" 2016 5 3 NA 379
"982865-boAR" 2016 5 3 6 288
"982865-boAR" 2016 5 4 6 304
"982865-boAR" 2016 5 4 6 368
"A30041-WNB" 2016 5 3 NA 297
"A30041-WNB" 2016 5 4 NA 337
"A30041-WNB" 2016 5 4 NA 346
"A30171-ynWA" 2016 4 3 NA 280
"A30171-ynWA" 2016 4 4 NA 325
"A30171-ynWA" 2016 4 3 NA 352
"A30173-ngNA" 2016 4 3 NA 279
"A30173-ngNA" 2016 4 4 NA 348
"A30215-Maw" 2016 5 3 6 285
"A30215-Maw" 2016 5 4 6 316
"A30215-Maw" 2016 5 4 6 354
"A30215-Maw" 2016 5 3 6 378
"A30338-YOM" 2016 4 3 NA 282
"A30338-YOM" 2016 4 3 NA 298
"A30338-YOM" 2016 4 4 NA 309
"A30338-YOM" 2016 4 3 NA 329
"A30338-YOM" 2016 4 4 NA 355
"A30358-RYY" 2016 4 3 4 303
"A30358-RYY" 2016 4 3 4 323
"A30358-RYY" 2016 4 4 4 360
"A30358-RYY" 2016 4 3 4 393
"A30409-BMA" 2016 4 3 5 303
"A30409-BMA" 2016 4 3 5 321
"A30409-BMA" 2016 4 4 5 357
"A30461-ArwM" 2016 3 4 3 334
"A30461-ArwM" 2016 3 4 3 367
"A30470-MTN" 2016 3 3 3 295
"A30487-OrbO" 2016 3 4 NA 301
"A30487-OrbO" 2016 3 3 NA 341
"A30487-OrbO" 2016 3 4 NA 375
"A58081-GTO" 2016 3 3 NA 289
"A58081-GTO" 2016 3 4 NA 306
"A58081-GTO" 2016 3 3 NA 381
"A58097-GBG" 2016 3 4 4 336
"A58097-GBG" 2016 3 4 4 346
"A58097-GBG" 2016 3 4 4 375
"A58099-MrwO" 2016 3 3 3 301
"A58099-MrwO" 2016 3 4 3 352
"A58101-ONN" 2016 3 3 NA 287
"A58101-ONN" 2016 3 4 NA 321
"A58101-ONN" 2016 3 4 NA 343
"A58110-BBW" 2016 3 4 NA 289
"A58110-BBW" 2016 3 4 NA 318
"A58110-BBW" 2016 3 3 NA 359
"A58110-BBW" 2016 3 3 NA 394
"A58112-MGR" 2016 3 3 NA 290
"A58112-MGR" 2016 3 4 NA 318
"A58112-MGR" 2016 3 4 NA 347
"A58112-MGR" 2016 3 3 NA 379
"A58197-ONwr" 2016 2 3 NA 297
"A58197-ONwr" 2016 2 3 NA 344
"A58210-RWN" 2016 3 4 NA 312
"A58210-RWN" 2016 3 4 NA 357
"A58210-RWN" 2016 3 3 NA 385
"A58226-MNbw" 2016 2 2 NA 281
"A58226-MNbw" 2016 2 3 NA 316
"A58258-RNgn" 2016 2 3 NA 300
"A58258-RNgn" 2016 2 3 NA 311
"A58258-RNgn" 2016 2 4 NA 323
"A58258-RNgn" 2016 2 2 NA 384
"A58275-ABrb" 2016 2 4 2 322
"A58391-RYwr" 2016 2 3 NA 303
"A58391-RYwr" 2016 2 4 NA 372
"A58391-RYwr" 2016 2 2 NA 382
"A58404-BBY" 2016 2 3 3 287
"A58404-BBY" 2016 2 4 3 314
"A58404-BBY" 2016 2 4 3 345
"A58404-BBY" 2016 2 3 3 376
"A58404-BBY" 2016 2 3 3 399
"A58406-WMN" 2016 2 4 NA 321
"A58406-WMN" 2016 2 4 NA 361
"A58411-WBW" 2016 2 3 NA 292
"A58411-WBW" 2016 2 4 NA 351
"A58415-YOG" 2016 2 3 NA 282
"A58415-YOG" 2016 2 4 NA 326
"A58415-YOG" 2016 2 4 NA 356
"A58417-GBB" 2016 2 3 NA 291
"A58417-GBB" 2016 2 3 NA 303
"A58417-GBB" 2016 2 4 NA 339
"A58417-GBB" 2016 2 2 NA 373
"A58418-MNA" 2016 2 2 3 296
"A58418-MNA" 2016 2 3 3 316
"A58418-MNA" 2016 2 3 3 328
"A58418-MNA" 2016 2 4 3 364
"A58422-OAN" 2016 2 3 3 279
"A58422-OAN" 2016 2 4 3 296
"A58422-OAN" 2016 2 4 3 351
"A58422-OAN" 2016 2 4 3 362
"A58424-BOM" 2016 2 3 NA 320
"A58424-BOM" 2016 2 3 NA 355
"A58428-RAY" 2016 2 4 NA 287
"A58428-RAY" 2016 2 4 NA 334
"A58428-RAY" 2016 2 4 NA 357
"A58430-MBN" 2016 2 3 2 291
"A58430-MBN" 2016 2 4 2 349
"A58432-GWG" 2016 2 4 2 302
"A58434-AAN" 2016 2 3 3 285
"A58434-AAN" 2016 2 4 3 340
"A58443-sBry" 2016 1 3 2 314
"A58443-sBry" 2016 1 3 2 349
"A58443-sBry" 2016 1 2 2 379
"A58447-sGyn" 2016 1 3 2 340
"A58447-sGyn" 2016 1 3 2 369
"A58493-sBow" 2016 2 3 3 281
"A58493-sBow" 2016 2 4 3 309
"A58493-sBow" 2016 2 4 3 350
"A58493-sBow" 2016 2 3 3 379
"A58493-sBow" 2016 2 3 3 394
"A58503-hNbo" 2016 1 2 NA 322
"A58503-hNbo" 2016 1 3 NA 353
"A58504-hARba" 2016 1 3 2 326
"A58504-hARba" 2016 1 3 2 367
"A58556-hARnr" 2016 2 3 2 265
"A58560-hRWrg" 2016 1 3 2 324
"A58560-hRWrg" 2016 1 3 2 363
"A58564-hMgw" 2016 1 3 2 302
"A58564-hMgw" 2016 1 4 2 335
"A58564-hMgw" 2016 1 4 2 368
"A58573-hYwg" 2016 1 3 NA 319
"A58573-hYwg" 2016 1 3 NA 332
"A58574-hRWan" 2016 1 3 NA 303
"A58577-hMba" 2016 1 3 NA 330
"A58577-hMba" 2016 1 3 NA 360
"A58578-hMyn" 2016 1 3 NA 338
"A58579-hBgn" 2016 1 3 NA 308
"A58579-hBgn" 2016 1 4 NA 336
"A58579-hBgn" 2016 1 3 NA 362
"A58671-jMgn" 2016 2 4 NA 297
"A58671-jMgn" 2016 2 4 NA 321
"A58671-jMgn" 2016 2 4 NA 363
"A58671-jMgn" 2016 2 4 NA 372
"A58691-jMow" 2016 1 3 NA 323
"A58691-jMow" 2016 1 3 NA 385
"A58692-jARar" 2016 1 4 NA 306
"A58692-jARar" 2016 1 4 NA 358
"A59050-zOgr" 2016 1 4 2 361
"982066-YwgB" 2017 8 3 NA 334
"982066-YwgB" 2017 8 3 NA 367
"982094-RonY" 2017 8 3 NA 291
"982094-RonY" 2017 8 4 NA 319
"982094-RonY" 2017 8 3 NA 351
"982094-RonY" 2017 8 3 NA 384
"982502-BnoR" 2017 7 3 NA 306
"982502-BnoR" 2017 7 3 NA 351
"982682-rgMM" 2017 6 3 NA 287
"982682-rgMM" 2017 6 3 NA 321
"982682-rgMM" 2017 6 3 NA 367
"A30041-WNB" 2017 6 3 NA 293
"A30041-WNB" 2017 6 3 NA 330
"A30171-ynWA" 2017 5 4 NA 284
"A30171-ynWA" 2017 5 4 NA 316
"A30171-ynWA" 2017 5 4 NA 364
"A30171-ynWA" 2017 5 3 NA 393
"A30173-ngNA" 2017 5 3 NA 307
"A30173-ngNA" 2017 5 3 NA 324
"A30338-YOM" 2017 5 3 NA 305
"A30338-YOM" 2017 5 3 NA 344
"A30487-OrbO" 2017 4 3 NA 309
"A30487-OrbO" 2017 4 2 NA 366
"A58081-GTO" 2017 4 3 NA 309
"A58081-GTO" 2017 4 3 NA 340
"A58101-ONN" 2017 4 4 NA 306
"A58101-ONN" 2017 4 4 NA 340
"A58101-ONN" 2017 4 3 NA 368
"A58110-BBW" 2017 4 3 NA 280
"A58110-BBW" 2017 4 3 NA 325
"A58112-MGR" 2017 4 3 NA 291
"A58112-MGR" 2017 4 3 NA 332
"A58197-ONwr" 2017 3 3 NA 287
"A58197-ONwr" 2017 3 3 NA 334
"A58197-ONwr" 2017 3 3 NA 364
"A58210-RWN" 2017 4 4 NA 295
"A58210-RWN" 2017 4 3 NA 356
"A58226-MNbw" 2017 3 3 NA 284
"A58226-MNbw" 2017 3 3 NA 320
"A58226-MNbw" 2017 3 3 NA 349
"A58226-MNbw" 2017 3 3 NA 382
"A58258-RNgn" 2017 3 3 NA 304
"A58258-RNgn" 2017 3 3 NA 356
"A58391-RYwr" 2017 3 3 NA 291
"A58391-RYwr" 2017 3 3 NA 321
"A58391-RYwr" 2017 3 3 NA 350
"A58406-WMN" 2017 3 4 NA 279
"A58406-WMN" 2017 3 4 NA 313
"A58406-WMN" 2017 3 4 NA 352
"A58406-WMN" 2017 3 3 NA 371
"A58411-WBW" 2017 3 2 NA 283
"A58411-WBW" 2017 3 4 NA 331
"A58411-WBW" 2017 3 3 NA 358
"A58415-YOG" 2017 3 3 NA 289
"A58415-YOG" 2017 3 3 NA 318
"A58415-YOG" 2017 3 3 NA 349
"A58417-GBB" 2017 3 3 NA 286
"A58417-GBB" 2017 3 3 NA 307
"A58417-GBB" 2017 3 3 NA 331
"A58418-MNA" 2017 3 3 3 288
"A58424-BOM" 2017 3 3 NA 293
"A58424-BOM" 2017 3 3 NA 318
"A58424-BOM" 2017 3 3 NA 342
"A58428-RAY" 2017 3 3 NA 300
"A58428-RAY" 2017 3 3 NA 330
"A58503-hNbo" 2017 2 3 NA 305
"A58503-hNbo" 2017 2 3 NA 335
"A58503-hNbo" 2017 2 3 NA 356
"A58564-hMgw" 2017 2 3 2 287
"A58564-hMgw" 2017 2 3 2 322
"A58564-hMgw" 2017 2 3 2 344
"A58577-hMba" 2017 2 3 NA 298
"A58577-hMba" 2017 2 2 NA 310
"A58577-hMba" 2017 2 3 NA 352
"A58578-hMyn" 2017 2 3 NA 276
"A58578-hMyn" 2017 2 3 NA 349
"A58578-hMyn" 2017 2 3 NA 362
"A58579-hBgn" 2017 2 2 NA 282
"A58579-hBgn" 2017 2 3 NA 307
"A58579-hBgn" 2017 2 3 NA 354
"A58671-jMgn" 2017 3 3 NA 289
"A58671-jMgn" 2017 3 4 NA 351
"A58691-jMow" 2017 2 3 NA 291
"A58691-jMow" 2017 2 3 NA 311
"A58692-jARar" 2017 2 3 NA 299
"A58692-jARar" 2017 2 3 NA 325
"A58692-jARar" 2017 2 3 NA 359
"A58838-pBWny" 2017 1 2 NA 305
"A58838-pBWny" 2017 1 2 NA 328
"A58845-pGbg" 2017 1 3 NA 327
"A58866-pNRbr" 2017 1 2 NA 294
"A58866-pNRbr" 2017 1 3 NA 319
"A58866-pNRbr" 2017 1 3 NA 349
"A58899-pBWwvw" 2017 1 3 1 335
"A58900-pGNny" 2017 1 3 NA 333
"A58924-fGyr" 2017 1 3 NA 342
"A58924-fGyr" 2017 1 3 NA 359
"A58966-fWng" 2017 1 3 NA 313
"A58982-fBwo" 2017 1 3 NA 338
"A59014-zOob" 2017 1 3 NA 320
"A59014-zOob" 2017 1 3 NA 349
"A59016-zYwo" 2017 1 3 NA 314
"A59016-zYwo" 2017 1 3 NA 330
"A59016-zYwo" 2017 1 3 NA 341
"A59016-zYwo" 2017 1 3 NA 366
"A59020-zNny" 2017 1 4 NA 342
"A59020-zNny" 2017 1 3 NA 374
"A59021-zGra" 2017 1 3 NA 346
"A59022-zMrg" 2017 1 2 NA 298
"A59022-zMrg" 2017 1 3 NA 367
"A59024-zGyb" 2017 1 3 NA 299
"A59024-zGyb" 2017 1 3 NA 332
"A59025-zNab" 2017 1 3 NA 339
"A59025-zNab" 2017 1 3 NA 350
"A59025-zNab" 2017 1 3 NA 370
"A59026-zByb" 2017 1 3 NA 296
"A59026-zByb" 2017 1 3 NA 325
"A59026-zByb" 2017 1 3 NA 357
"A59030-zGbr" 2017 1 3 NA 313
"A59030-zGbr" 2017 1 3 NA 350
"A59046-zGng" 2017 1 3 NA 307
"A59046-zGng" 2017 1 4 NA 345
"A59046-zGng" 2017 1 4 NA 362
"A59049-zNob" 2017 1 3 NA 284
"A59049-zNob" 2017 1 3 NA 328
"A59049-zNob" 2017 1 3 NA 351
"A59051-zBgw" 2017 1 3 NA 296
"A59051-zBgw" 2017 1 4 NA 336
"A59052-zWny" 2017 1 3 NA 302
"A59052-zWny" 2017 1 4 NA 334
"A59052-zWny" 2017 1 3 NA 367
"A59059-zOna" 2017 1 3 NA 321
"A59059-zOna" 2017 1 4 NA 344
"A59061-zYrw" 2017 1 4 NA 314
"A59063-zWyb" 2017 1 3 NA 342
"A59064-zYwn" 2017 1 4 NA 310
"A59064-zYwn" 2017 1 4 NA 338
"A59064-zYwn" 2017 1 3 NA 366
"A59068-zYogo" 2017 1 3 NA 348
"F00031-unb31" 2017 1 3 NA 319
